/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=24 dataset=bitcoinotc task=classification
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (5881 nodes) → full-neighbour training sampler

Training 25 epochs | 3 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 40.0219 | KOOP 0.0000 | τ 0.7000 | Total 40.0219
Epoch 00001 | NCE 38.6513 | KOOP 0.0000 | τ 0.7000 | Total 38.6513
Epoch 00002 | NCE 37.3273 | KOOP 0.0000 | τ 0.7000 | Total 37.3273
Epoch 00003 | NCE 36.1888 | KOOP 0.0000 | τ 0.7000 | Total 36.1888
Epoch 00004 | NCE 35.5742 | KOOP 0.0000 | τ 0.7000 | Total 35.5742
Epoch 00005 | NCE 35.0871 | KOOP 0.0000 | τ 0.7000 | Total 35.0871
Epoch 00006 | NCE 34.2720 | KOOP 0.0000 | τ 0.7000 | Total 34.2720
Epoch 00007 | NCE 34.0166 | KOOP 0.0000 | τ 0.7000 | Total 34.0166
Epoch 00008 | NCE 33.8547 | KOOP 0.0000 | τ 0.7000 | Total 33.8547
Epoch 00009 | NCE 34.0232 | KOOP 0.0000 | τ 0.7000 | Total 34.0232
Epoch 00010 | NCE 33.6267 | KOOP 0.0000 | τ 0.7000 | Total 33.6267
Epoch 00011 | NCE 33.8154 | KOOP 0.0000 | τ 0.7000 | Total 33.8154
