/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=none seed=24 dataset=bitcoinotc task=classification
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (5881 nodes) → full-neighbour training sampler

Training 25 epochs | 3 views | λ_koop=0.0 | PPR α=0.1

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 42.0291 | KOOP 0.0000 | τ 0.0703 | Total 42.0291
Epoch 00001 | NCE 35.1557 | KOOP 0.0000 | τ 0.0706 | Total 35.1557
Epoch 00002 | NCE 30.9527 | KOOP 0.0000 | τ 0.0708 | Total 30.9527
Epoch 00003 | NCE 27.4845 | KOOP 0.0000 | τ 0.0710 | Total 27.4845
Epoch 00004 | NCE 25.9935 | KOOP 0.0000 | τ 0.0711 | Total 25.9935
Epoch 00005 | NCE 24.9177 | KOOP 0.0000 | τ 0.0711 | Total 24.9177
Epoch 00006 | NCE 19.7321 | KOOP 0.0000 | τ 0.0711 | Total 19.7321
Epoch 00007 | NCE 18.7491 | KOOP 0.0000 | τ 0.0710 | Total 18.7491
Epoch 00008 | NCE 17.6477 | KOOP 0.0000 | τ 0.0709 | Total 17.6477
Epoch 00009 | NCE 20.4759 | KOOP 0.0000 | τ 0.0707 | Total 20.4759
Epoch 00010 | NCE 16.2552 | KOOP 0.0000 | τ 0.0706 | Total 16.2552
Epoch 00011 | NCE 19.1674 | KOOP 0.0000 | τ 0.0705 | Total 19.1674
Epoch 00012 | NCE 18.5732 | KOOP 0.0000 | τ 0.0704 | Total 18.5732
Epoch 00013 | NCE 18.4700 | KOOP 0.0000 | τ 0.0703 | Total 18.4700
Epoch 00014 | NCE 17.9585 | KOOP 0.0000 | τ 0.0703 | Total 17.9585
Epoch 00015 | NCE 17.8186 | KOOP 0.0000 | τ 0.0702 | Total 17.8186
Epoch 00016 | NCE 16.7764 | KOOP 0.0000 | τ 0.0702 | Total 16.7764
Epoch 00017 | NCE 16.6307 | KOOP 0.0000 | τ 0.0701 | Total 16.6307
Epoch 00018 | NCE 16.4508 | KOOP 0.0000 | τ 0.0701 | Total 16.4508
Epoch 00019 | NCE 15.7095 | KOOP 0.0000 | τ 0.0701 | Total 15.7095
Epoch 00020 | NCE 12.0325 | KOOP 0.0000 | τ 0.0700 | Total 12.0325
Epoch 00021 | NCE 16.0076 | KOOP 0.0000 | τ 0.0700 | Total 16.0076
Epoch 00022 | NCE 15.8532 | KOOP 0.0000 | τ 0.0700 | Total 15.8532
Epoch 00023 | NCE 12.2032 | KOOP 0.0000 | τ 0.0700 | Total 12.2032
Epoch 00024 | NCE 15.6065 | KOOP 0.0000 | τ 0.0700 | Total 15.6065
  LinEval    0 | train 0.4804 | val 0.4677 | micro 0.4584 | wei 0.3682
  LinEval  500 | train 0.6985 | val 0.5646 | micro 0.5436 | wei 0.5435
  LinEval 1000 | train 0.6968 | val 0.5680 | micro 0.5414 | wei 0.5417
  LinEval 1500 | train 0.6951 | val 0.5680 | micro 0.5414 | wei 0.5417
  LinEval 1999 | train 0.6934 | val 0.5680 | micro 0.5414 | wei 0.5417
  LinEval    0 | train 0.2215 | val 0.4048 | micro 0.3972 | wei 0.4014
  LinEval  500 | train 0.6917 | val 0.5714 | micro 0.5478 | wei 0.5470
  LinEval 1000 | train 0.6985 | val 0.5714 | micro 0.5433 | wei 0.5434
  LinEval 1500 | train 0.6951 | val 0.5680 | micro 0.5419 | wei 0.5421
  LinEval 1999 | train 0.6951 | val 0.5680 | micro 0.5416 | wei 0.5420
  LinEval    0 | train 0.4259 | val 0.4796 | micro 0.4734 | wei 0.4370
  LinEval  500 | train 0.7002 | val 0.5714 | micro 0.5455 | wei 0.5451
  LinEval 1000 | train 0.6985 | val 0.5663 | micro 0.5419 | wei 0.5421
  LinEval 1500 | train 0.6951 | val 0.5680 | micro 0.5414 | wei 0.5418
  LinEval 1999 | train 0.6951 | val 0.5680 | micro 0.5419 | wei 0.5421
  LinEval    0 | train 0.3731 | val 0.4286 | micro 0.4309 | wei 0.3965
  LinEval  500 | train 0.7002 | val 0.5765 | micro 0.5457 | wei 0.5453
  LinEval 1000 | train 0.6951 | val 0.5680 | micro 0.5423 | wei 0.5425
  LinEval 1500 | train 0.6951 | val 0.5680 | micro 0.5414 | wei 0.5417
  LinEval 1999 | train 0.6951 | val 0.5680 | micro 0.5423 | wei 0.5425
  LinEval    0 | train 0.3680 | val 0.4167 | micro 0.4099 | wei 0.3212
  LinEval  500 | train 0.6985 | val 0.5765 | micro 0.5465 | wei 0.5461
  LinEval 1000 | train 0.7002 | val 0.5714 | micro 0.5438 | wei 0.5439
  LinEval 1500 | train 0.6968 | val 0.5663 | micro 0.5425 | wei 0.5427
  LinEval 1999 | train 0.6951 | val 0.5680 | micro 0.5414 | wei 0.5418

Linear evaluation  Acc: 0.5537  Wei-F1: 0.5502
[ablate-result] ablation=none seed=24 dataset=bitcoinotc task=classification result={'accuracy': 0.5536761283874512, 'weighted_f1': 0.5502440333366394}
